City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
29,Ribeira Grande,38.5167,-28.7,61.2,84,28,6.49,PT,2021-01-16 01:59:35
30,Hithadhoo,-0.6,73.0833,81.82,77,81,15.1,MV,2021-01-16 02:04:22
31,Nuuk,64.1835,-51.7216,21.2,63,75,6.06,GL,2021-01-16 01:59:49
32,Qaanaaq,77.484,-69.3632,9.93,91,97,1.79,GL,2021-01-16 02:04:23
33,Cabo San Lucas,22.8909,-109.9124,71.6,18,1,6.91,MX,2021-01-16 02:04:23
34,Chernyshevskiy,63.0128,112.4714,-43.31,82,100,2.68,RU,2021-01-16 02:04:23
35,Skjervoy,70.0311,20.9714,40.21,75,100,25.5,NO,2021-01-16 02:04:23
36,Seymchan,62.8833,152.4333,-29.02,82,100,1.79,RU,2021-01-16 02:04:23
37,Mulchen,-37.7167,-72.2333,56.97,58,0,8.41,CL,2021-01-16 02:04:24
38,Tasiilaq,65.6145,-37.6368,32.0,93,75,17.27,GL,2021-01-16 02:04:24
39,Longyearbyen,78.2186,15.6401,15.8,86,75,9.22,SJ,2021-01-16 02:04:24
40,Tabas,33.5959,56.9244,32.0,25,0,5.08,IR,2021-01-16 02:04:24
41,Tucumcari,35.1717,-103.725,33.8,37,1,1.52,US,2021-01-16 02:04:24
42,Cherskiy,68.75,161.3,-20.69,87,99,4.18,RU,2021-01-16 02:04:25
43,Albany,42.6001,-73.9662,39.99,77,100,9.62,US,2021-01-16 02:04:03
44,Enshi,30.3,109.4833,46.99,51,100,5.41,CN,2021-01-16 02:04:25
45,Ilulissat,69.2167,-51.1,15.8,62,75,9.22,GL,2021-01-16 02:04:25
46,Paamiut,61.994,-49.6678,23.7,94,93,13.94,GL,2021-01-16 02:04:25
47,Tuktoyaktuk,69.4541,-133.0374,-13.0,77,90,16.11,CA,2021-01-16 02:04:26
48,Kahului,20.8947,-156.47,86.0,48,1,8.05,US,2021-01-16 02:00:04
49,Mahebourg,-20.4081,57.7,78.8,89,40,8.05,MU,2021-01-16 02:04:26
50,Mwingi,-0.9344,38.0601,63.05,92,0,2.64,KE,2021-01-16 02:04:26
51,Kodiak,57.79,-152.4072,35.6,87,90,3.15,US,2021-01-16 02:04:27
52,Bredasdorp,-34.5322,20.0403,62.6,77,0,8.05,ZA,2021-01-16 02:04:27
53,Isla Mujeres,21.2311,-86.731,73.99,83,40,9.22,MX,2021-01-16 02:04:27
54,Hermanus,-34.4187,19.2345,57.0,92,0,8.5,ZA,2021-01-16 02:04:27
55,Manono,-7.3,27.4167,64.71,96,95,2.37,CD,2021-01-16 02:04:27
56,Arraial Do Cabo,-22.9661,-42.0278,75.97,88,53,20.8,BR,2021-01-16 02:00:09
57,Ushuaia,-54.8,-68.3,59.0,58,40,3.44,AR,2021-01-16 02:01:08
58,Avarua,-21.2078,-159.775,86.0,70,20,10.36,CK,2021-01-16 02:04:28
59,Jamestown,42.097,-79.2353,36.0,93,90,11.5,US,2021-01-16 02:04:28
60,Victoria,22.2855,114.1577,66.0,52,79,1.01,HK,2021-01-16 02:02:46
61,Pevek,69.7008,170.3133,-9.08,86,100,3.96,RU,2021-01-16 02:04:29
62,Coihaique,-45.5752,-72.0662,53.6,82,20,6.91,CL,2021-01-16 02:04:29
63,Kapaa,22.0752,-159.319,78.01,83,90,8.05,US,2021-01-16 02:04:29
64,San Cristobal,7.7669,-72.225,65.98,89,89,1.28,VE,2021-01-16 02:04:29
65,Krasnogvardeyskiy,57.3793,62.3195,7.59,95,100,3.31,RU,2021-01-16 02:04:29
66,Vostok,46.4856,135.8833,0.7,88,97,4.32,RU,2021-01-16 02:04:30
67,Broome,42.2506,-75.833,39.99,93,90,13.8,US,2021-01-16 02:04:30
68,Surgut,61.25,73.4167,6.8,85,90,8.95,RU,2021-01-16 02:04:30
69,Gravdal,68.1214,13.5031,38.43,75,93,8.52,NO,2021-01-16 02:04:30
70,Busselton,-33.65,115.3333,73.99,52,0,8.01,AU,2021-01-16 01:59:38
71,Clyde River,70.4692,-68.5914,-0.4,92,90,3.44,CA,2021-01-16 02:04:31
72,Bluff,-46.6,168.3333,73.0,63,10,8.99,NZ,2021-01-16 02:04:31
73,Smirnykh,49.75,142.8333,-1.7,85,100,1.79,RU,2021-01-16 02:04:31
74,Avera,33.194,-82.5271,42.8,81,40,8.05,US,2021-01-16 02:04:31
75,Nikolskoye,59.7035,30.7861,1.0,78,20,2.24,RU,2021-01-16 02:04:31
76,Ust-Ilimsk,58.0006,102.6619,-31.61,83,37,2.17,RU,2021-01-16 02:04:32
77,Saint-Philippe,-21.3585,55.7679,77.0,78,20,4.61,RE,2021-01-16 01:59:37
78,Lazaro Cardenas,17.9583,-102.2,74.89,75,79,1.28,MX,2021-01-16 02:04:08
79,Varnavino,57.4035,45.0916,5.5,94,100,11.3,RU,2021-01-16 02:04:32
80,Hobart,-42.8794,147.3294,63.0,45,75,14.97,AU,2021-01-16 02:03:33
81,Acajutla,13.5928,-89.8275,78.13,75,43,4.56,SV,2021-01-16 02:04:32
82,Chapais,49.7834,-74.8492,26.6,80,90,10.36,CA,2021-01-16 02:02:46
83,Warmbad,-28.45,18.7333,64.15,57,0,10.47,NA,2021-01-16 02:04:33
84,Faanui,-16.4833,-151.75,81.72,74,40,11.83,PF,2021-01-16 02:04:33
85,Aswan,24.0934,32.907,49.68,50,0,4.72,EG,2021-01-16 02:04:33
86,Torbay,47.6666,-52.7314,30.99,100,90,29.93,CA,2021-01-16 02:03:22
87,Constantine,36.365,6.6147,41.0,87,75,6.91,DZ,2021-01-16 02:04:34
88,Norman Wells,65.282,-126.8329,3.2,85,90,3.44,CA,2021-01-16 02:04:34
89,Saldanha,-33.0117,17.9442,62.6,88,0,4.61,ZA,2021-01-16 02:04:34
90,Camacha,33.0833,-16.3333,59.0,72,40,6.91,PT,2021-01-16 02:04:34
91,Saint-Pierre,-21.3393,55.4781,77.0,78,20,4.61,RE,2021-01-16 02:04:35
92,Chokurdakh,70.6333,147.9167,-6.25,91,100,10.09,RU,2021-01-16 02:04:35
93,Komsomolskiy,40.4272,71.7189,32.0,69,0,4.61,UZ,2021-01-16 02:04:35
94,Mecca,21.4267,39.8261,69.17,64,0,3.69,SA,2021-01-16 02:04:32
95,Dikson,73.5069,80.5464,-30.66,79,96,5.17,RU,2021-01-16 02:04:35
96,Lagos,6.5833,3.75,78.8,89,20,2.3,NG,2021-01-16 02:04:08
97,Muisne,0.6,-80.0333,76.68,85,100,7.4,EC,2021-01-16 02:04:36
98,Mar Del Plata,-38.0023,-57.5575,71.01,83,0,5.75,AR,2021-01-16 02:01:31
99,Charters Towers,-20.1,146.2667,87.12,37,92,9.51,AU,2021-01-16 02:04:36
100,Urla,38.3229,26.764,32.0,93,0,1.14,TR,2021-01-16 02:04:36
101,Asadabad,34.7824,48.1185,34.32,89,61,2.01,IR,2021-01-16 02:04:36
102,Padang,-0.9492,100.3543,83.37,53,53,1.3,ID,2021-01-16 02:04:36
103,San Policarpo,12.1791,125.5072,83.16,79,3,4.56,PH,2021-01-16 02:04:37
104,Cape Town,-33.9258,18.4232,66.0,94,75,8.05,ZA,2021-01-16 02:04:37
105,Tiksi,71.6872,128.8694,-8.7,91,100,5.61,RU,2021-01-16 02:04:37
106,Arkhara,49.4212,130.0842,-17.91,86,7,2.89,RU,2021-01-16 02:04:37
107,Carutapera,-1.195,-46.02,77.59,82,82,6.73,BR,2021-01-16 02:04:38
108,Marystown,47.1666,-55.1483,32.54,90,100,29.37,CA,2021-01-16 02:04:38
109,Kodinsk,58.6881,99.1844,-24.32,84,91,2.66,RU,2021-01-16 02:04:38
110,Marzuq,14.4,46.4667,53.29,56,0,1.59,YE,2021-01-16 02:04:38
111,Riyadh,24.6877,46.7219,55.4,67,0,2.3,SA,2021-01-16 02:02:54
112,Lebu,-37.6167,-73.65,56.21,79,0,14.45,CL,2021-01-16 02:04:38
113,Airai,-8.9266,125.4092,69.33,93,100,2.42,TL,2021-01-16 02:04:39
114,Luderitz,-26.6481,15.1594,63.21,80,0,10.47,NA,2021-01-16 02:04:39
115,Saint George,37.1041,-113.5841,57.2,21,1,1.95,US,2021-01-16 02:00:07
116,Ostrovnoy,68.0531,39.5131,14.43,95,92,5.46,RU,2021-01-16 02:04:39
117,Mareeba,-17.0,145.4333,89.01,58,100,17.27,AU,2021-01-16 02:04:40
118,Inhambane,-23.865,35.3833,80.58,86,90,9.08,MZ,2021-01-16 02:04:40
119,Alugan,12.2188,125.4808,82.94,81,2,4.83,PH,2021-01-16 02:04:40
120,Ayan,56.45,138.1667,-11.36,75,0,1.43,RU,2021-01-16 02:04:40
121,North Bend,43.4065,-124.2243,55.99,100,90,4.61,US,2021-01-16 02:04:40
122,Thompson,55.7435,-97.8558,5.0,85,75,4.61,CA,2021-01-16 02:00:10
123,Ornskoldsvik,63.2909,18.7153,23.0,93,0,12.66,SE,2021-01-16 02:02:01
124,La Trinitaria,16.1167,-92.05,59.34,99,100,5.23,MX,2021-01-16 02:04:41
125,Santiago,-33.4569,-70.6483,73.4,35,0,13.8,CL,2021-01-16 02:00:14
126,Aragona,37.4008,13.6176,44.01,1,33,11.99,IT,2021-01-16 02:04:41
127,Kavieng,-2.5744,150.7967,75.7,90,100,7.49,PG,2021-01-16 02:04:41
128,Powell River,49.8496,-124.5361,42.8,100,40,2.3,CA,2021-01-16 02:04:42
129,Havoysund,70.9963,24.6622,35.6,87,75,5.75,NO,2021-01-16 02:04:42
130,Itarema,-2.9248,-39.9167,79.07,80,33,13.51,BR,2021-01-16 02:04:42
131,Taoudenni,22.6783,-3.9836,53.26,32,84,11.65,ML,2021-01-16 02:04:42
132,Oranjestad,12.524,-70.027,78.8,78,20,12.66,AW,2021-01-16 02:04:43
133,Campbell River,50.0163,-125.2446,44.01,93,40,3.44,CA,2021-01-16 02:04:18
134,Banda Aceh,5.5577,95.3222,77.9,86,100,7.92,ID,2021-01-16 02:04:43
135,Hasaki,35.7333,140.8333,55.4,71,20,8.05,JP,2021-01-16 02:04:43
136,Boyolangu,-8.1181,111.8935,82.44,68,100,4.5,ID,2021-01-16 02:04:43
137,Vao,-22.6667,167.4833,79.9,83,99,6.96,NC,2021-01-16 02:04:43
138,Tautira,-17.7333,-149.15,86.0,66,75,4.61,PF,2021-01-16 02:04:44
139,Luquillo,18.3725,-65.7166,77.0,83,20,3.44,PR,2021-01-16 02:04:44
140,Kiama,-34.6833,150.8667,75.0,42,0,5.99,AU,2021-01-16 02:02:02
141,Bambous Virieux,-20.3428,57.7575,79.0,89,40,8.05,MU,2021-01-16 02:04:44
142,Pisco,-13.7,-76.2167,69.8,83,0,16.11,PE,2021-01-16 02:04:44
143,Vila Franca Do Campo,37.7167,-25.4333,61.0,94,75,13.8,PT,2021-01-16 02:04:44
144,Kovdor,67.5662,30.4758,22.86,98,100,3.15,RU,2021-01-16 02:04:45
145,Awbari,26.5921,12.7805,43.95,57,0,4.52,LY,2021-01-16 02:04:45
146,Severo-Kurilsk,50.6789,156.125,28.83,92,75,12.97,RU,2021-01-16 02:04:45
147,Lappeenranta,61.0587,28.1887,0.0,86,50,1.01,FI,2021-01-16 02:04:45
148,Manzil Salim,35.8567,8.4765,39.2,87,75,2.3,TN,2021-01-16 02:04:45
149,Bethel,41.3712,-73.414,39.99,81,90,12.66,US,2021-01-16 02:04:46
150,Cayenne,4.9333,-52.3333,78.8,94,40,4.61,GF,2021-01-16 02:04:21
151,Christchurch,-43.5333,172.6333,68.0,77,90,20.71,NZ,2021-01-16 02:01:11
152,Garoua,9.3,13.4,68.88,24,77,0.49,CM,2021-01-16 02:04:46
153,College,64.8569,-147.8028,12.2,78,75,3.42,US,2021-01-16 02:04:46
154,Forest Grove,45.5198,-123.1107,50.0,93,75,3.44,US,2021-01-16 02:04:46
155,Whitehorse,60.7161,-135.0538,32.0,80,75,17.27,CA,2021-01-16 02:00:06
156,Angoche,-16.2325,39.9086,79.0,87,82,7.56,MZ,2021-01-16 02:04:47
157,Maceio,-9.6658,-35.7353,75.2,88,40,10.16,BR,2021-01-16 02:00:11
158,Maunabo,18.0072,-65.8993,77.0,100,3,8.84,PR,2021-01-16 02:04:47
159,Heide,54.2,9.1,28.99,81,28,1.01,DE,2021-01-16 02:04:47
160,Udachnyy,66.4167,112.4,-46.48,75,74,5.66,RU,2021-01-16 02:04:48
161,Namibe,-15.1961,12.1522,72.5,70,0,6.6,AO,2021-01-16 02:04:48
162,Najran,17.4924,44.1277,53.6,43,0,0.6,SA,2021-01-16 02:04:48
163,Yuancheng,36.652,107.7896,20.21,69,100,19.89,CN,2021-01-16 02:04:48
164,Aksarka,66.5606,67.7975,-5.1,92,100,3.98,RU,2021-01-16 02:04:48
165,Haines Junction,60.7522,-137.5108,24.8,86,56,3.49,CA,2021-01-16 02:04:49
166,Alexandria,31.2156,29.9553,50.0,87,40,6.91,EG,2021-01-16 02:04:49
167,Hami,42.8,93.45,11.64,76,0,3.31,CN,2021-01-16 02:04:49
168,Batemans Bay,-35.7167,150.1833,73.99,35,0,5.99,AU,2021-01-16 02:04:50
169,Borogontsy,62.6683,131.1683,-42.52,79,97,3.13,RU,2021-01-16 02:04:50
170,Calama,-22.4667,-68.9333,59.0,29,0,14.97,CL,2021-01-16 02:03:20
171,Maldonado,-34.6667,-54.9167,78.01,83,75,9.22,UY,2021-01-16 02:04:50
172,Baykit,61.67,96.37,-32.15,76,5,1.86,RU,2021-01-16 02:04:50
173,Acapulco,16.8634,-99.8901,78.8,78,75,2.35,MX,2021-01-16 02:00:15
174,Castro,-24.7911,-50.0119,63.41,96,41,7.76,BR,2021-01-16 02:04:51
175,Upernavik,72.7868,-56.1549,17.01,96,100,8.39,GL,2021-01-16 02:04:51
176,Biak,-0.9131,122.8766,81.91,74,100,1.57,ID,2021-01-16 02:04:51
177,Sechura,-5.5569,-80.8222,72.39,80,100,8.5,PE,2021-01-16 02:02:35
178,Provideniya,64.3833,-173.3,11.62,93,100,5.53,RU,2021-01-16 02:04:52
179,Kruisfontein,-34.0033,24.7314,64.99,89,90,18.1,ZA,2021-01-16 02:04:52
180,Lebanon,36.2081,-86.2911,39.0,87,90,8.05,US,2021-01-16 02:01:47
181,Hailey,43.5196,-114.3153,30.2,69,90,2.53,US,2021-01-16 02:00:47
182,San Angelo,31.4638,-100.437,42.01,56,1,6.91,US,2021-01-16 02:02:39
183,Shizunai,42.3339,142.3669,40.35,71,99,24.9,JP,2021-01-16 02:03:06
184,Sicamous,50.8331,-118.9856,33.8,75,7,2.3,CA,2021-01-16 02:00:07
185,Berlevag,70.8578,29.0864,36.68,82,100,24.34,NO,2021-01-16 02:04:53
186,Basoko,1.2391,23.616,71.51,81,0,4.16,CD,2021-01-16 02:02:30
187,Prince Rupert,54.3161,-130.3201,46.4,87,90,6.91,CA,2021-01-16 02:03:57
188,Kungur,57.4368,56.9593,12.7,95,100,11.14,RU,2021-01-16 02:04:53
189,Dawlatabad,36.4141,64.9053,43.65,58,54,1.77,AF,2021-01-16 02:04:53
190,Lompoc,34.6391,-120.4579,60.01,67,97,7.76,US,2021-01-16 02:04:54
191,Weinan,34.5036,109.5089,41.0,47,0,4.47,CN,2021-01-16 02:04:54
192,Chuy,-33.6971,-53.4616,74.48,83,100,14.38,UY,2021-01-16 02:04:54
193,Esperance,-33.8667,121.9,64.4,52,90,11.5,AU,2021-01-16 02:03:36
194,Dobryanka,58.4619,56.4165,8.6,92,0,4.47,RU,2021-01-16 02:04:54
195,Noumea,-22.2763,166.4572,84.99,79,75,3.44,NC,2021-01-16 02:04:55
196,Keti Bandar,24.1447,67.4497,61.14,27,0,9.17,PK,2021-01-16 02:04:55
197,Conde,-7.2597,-34.9075,77.0,83,20,3.44,BR,2021-01-16 02:04:55
198,Bilibino,68.0546,166.4372,-19.28,85,100,1.12,RU,2021-01-16 02:04:55
199,Chino Valley,34.7575,-112.4538,53.6,14,1,12.66,US,2021-01-16 02:04:55
200,Male,4.1748,73.5089,82.4,74,75,8.05,MV,2021-01-16 02:01:55
201,Tawang,27.5833,91.8667,40.26,70,36,1.05,IN,2021-01-16 02:04:56
202,Mayo,38.8876,-76.5119,46.99,100,90,8.05,US,2021-01-16 02:04:56
203,Darnah,32.767,22.6367,56.59,76,4,17.05,LY,2021-01-16 02:04:56
204,Pleasanton,37.6624,-121.8747,62.01,67,1,8.05,US,2021-01-16 02:03:32
205,Okhotsk,59.3833,143.3,-12.59,89,100,9.57,RU,2021-01-16 02:04:57
206,Arlit,18.7369,7.3853,65.62,26,20,3.09,NE,2021-01-16 02:04:57
207,Ancud,-41.8697,-73.8203,55.99,93,40,1.14,CL,2021-01-16 02:04:57
208,Biltine,14.5333,20.9167,63.86,29,0,11.39,TD,2021-01-16 02:04:57
209,Ilinskiy,55.619,38.1182,6.8,85,75,8.95,RU,2021-01-16 02:04:57
210,Jasper,37.2001,-94.3502,33.8,75,90,16.11,US,2021-01-16 02:04:58
211,Lata,40.1629,-8.3327,36.0,87,0,3.47,PT,2021-01-16 02:04:58
212,Alakurtti,66.9672,30.3491,20.52,97,100,3.6,RU,2021-01-16 02:04:58
213,Lima,-12.0432,-77.0282,69.8,83,0,11.5,PE,2021-01-16 02:04:58
214,Kutum,14.2,24.6667,48.52,48,0,4.76,SD,2021-01-16 02:04:58
215,Egvekinot,66.3167,-179.1667,-9.92,88,100,18.16,RU,2021-01-16 02:04:59
216,Bathsheba,13.2167,-59.5167,77.0,73,40,18.41,BB,2021-01-16 02:04:59
217,Anadyr,64.75,177.4833,-2.0,78,75,11.18,RU,2021-01-16 02:04:59
218,Kantang,7.4054,99.5156,82.99,83,20,5.75,TH,2021-01-16 02:04:59
219,Georgetown,5.4112,100.3354,82.4,88,20,4.61,MY,2021-01-16 02:04:11
220,Leningradskiy,69.3833,178.4167,-13.0,88,100,7.43,RU,2021-01-16 02:05:00
221,Suwannaphum,15.6035,103.8021,72.0,82,0,3.44,TH,2021-01-16 02:05:00
222,Maketu,-37.7667,176.45,77.0,62,1,1.99,NZ,2021-01-16 02:05:00
223,Guaruja,-23.9931,-46.2564,79.0,26,100,4.68,BR,2021-01-16 02:04:27
224,Jalu,29.0331,21.5482,48.97,63,0,5.79,LY,2021-01-16 02:05:00
225,Wysokie Mazowieckie,52.9166,22.5171,12.0,85,88,7.38,PL,2021-01-16 02:05:00
226,San Agustin,20.5333,-103.4667,69.8,12,40,1.07,MX,2021-01-16 02:05:01
227,Tobol,52.6844,62.5794,12.85,94,100,9.19,KZ,2021-01-16 02:05:01
228,Tombouctou,20.0,-3.0,55.69,31,82,12.95,ML,2021-01-16 02:05:01
229,Port Hardy,50.6996,-127.4199,46.4,100,75,11.45,CA,2021-01-16 02:05:01
230,Lloydminster,53.2835,-110.0016,23.0,68,1,12.66,CA,2021-01-16 02:05:02
231,Gushikawa,26.3544,127.8686,71.6,88,1,11.5,JP,2021-01-16 02:05:02
232,Tabory,58.5198,64.5495,7.18,96,100,2.53,RU,2021-01-16 02:05:02
233,Atasu,48.6814,71.6433,10.04,82,92,13.49,KZ,2021-01-16 02:05:03
234,Amahai,-3.3333,128.9167,87.76,61,71,1.72,ID,2021-01-16 02:05:03
235,Humaita,-7.5061,-63.0208,74.1,96,85,1.59,BR,2021-01-16 02:05:03
236,Tonj,7.2737,28.6822,68.23,25,79,5.39,SS,2021-01-16 02:05:03
237,Northam,51.0333,-4.2167,46.99,95,100,18.01,GB,2021-01-16 02:05:03
238,Luena,-11.7833,19.9167,61.38,92,99,2.44,AO,2021-01-16 02:05:04
239,Beringovskiy,63.05,179.3167,-9.8,89,66,11.68,RU,2021-01-16 02:05:04
240,Druzhba,52.0428,33.9453,3.83,93,100,11.88,UA,2021-01-16 02:05:04
241,Klaksvik,62.2266,-6.589,42.8,87,75,32.21,FO,2021-01-16 02:05:04
242,Batagay,67.6333,134.6333,-36.38,81,99,1.54,RU,2021-01-16 02:05:04
243,Salvacion,7.9833,126.1333,81.21,85,100,2.42,PH,2021-01-16 02:05:05
244,Praia Da Vitoria,38.7333,-27.0667,59.0,88,20,9.71,PT,2021-01-16 02:05:05
245,Puerto Ayacucho,5.6639,-67.6236,77.05,77,20,5.79,VE,2021-01-16 02:05:05
246,Beloha,-25.1667,45.05,74.43,92,38,3.2,MG,2021-01-16 02:05:05
247,Itupiranga,-5.1347,-49.3267,73.8,94,100,1.99,BR,2021-01-16 02:05:06
248,Saskylakh,71.9167,114.0833,-19.41,86,100,14.65,RU,2021-01-16 02:05:06
249,Lavrentiya,65.5833,-171.0,-4.02,88,100,11.34,RU,2021-01-16 02:05:06
250,Beitbridge,-22.2167,30.0,75.33,82,100,7.96,ZW,2021-01-16 02:05:06
251,Ushtobe,45.2514,77.9838,12.15,73,0,9.57,KZ,2021-01-16 02:05:06
252,Crystal Beach,42.8699,-79.0583,39.2,87,100,10.36,CA,2021-01-16 02:05:07
253,San Rafael,-34.6177,-68.3301,77.86,42,0,3.18,AR,2021-01-16 02:05:07
254,Shingu,33.7333,135.9833,60.8,59,75,4.61,JP,2021-01-16 02:05:07
255,Wencheng,33.0559,113.7978,36.21,79,100,6.33,CN,2021-01-16 02:05:07
256,Narsaq,60.9167,-46.05,23.0,50,90,3.44,GL,2021-01-16 02:05:07
257,Mokshan,53.4365,44.6132,12.76,97,100,4.47,RU,2021-01-16 02:05:08
258,Pangnirtung,66.1451,-65.7125,3.15,89,100,2.98,CA,2021-01-16 02:05:08
259,Port Keats,-14.25,129.55,92.59,58,76,3.98,AU,2021-01-16 02:05:08
260,Naze,28.3667,129.4833,66.2,72,20,4.61,JP,2021-01-16 02:05:08
261,Aktash,50.3,87.7333,-4.5,77,96,5.21,RU,2021-01-16 02:05:08
262,Santa Maria,-29.6842,-53.8069,80.6,78,20,6.91,BR,2021-01-16 02:02:01
263,Cascavel,-24.9558,-53.4553,67.69,99,7,7.23,BR,2021-01-16 02:05:09
264,New Norfolk,-42.7826,147.0587,63.0,59,75,5.99,AU,2021-01-16 02:05:09
265,Alofi,-19.0595,-169.9187,87.8,62,75,9.22,NU,2021-01-16 02:05:09
266,Sarangani,5.4033,125.4636,84.15,71,50,7.49,PH,2021-01-16 02:05:09
267,Usman,52.0466,39.7288,17.6,93,75,4.47,RU,2021-01-16 02:05:10
268,Palmer,42.1584,-72.3287,39.2,65,90,9.22,US,2021-01-16 02:05:10
269,Nishihara,26.1842,127.7558,71.6,53,75,11.5,JP,2021-01-16 02:05:10
270,Bandrele,-12.9067,45.1914,77.0,88,0,4.61,YT,2021-01-16 02:05:10
271,Langres,47.8333,5.3333,28.4,86,90,4.61,FR,2021-01-16 02:05:11
272,Graham,47.0529,-122.2943,46.99,100,20,0.83,US,2021-01-16 02:03:03
273,Marienburg,54.0359,19.0266,26.01,100,94,1.32,PL,2021-01-16 02:05:11
274,Vestmannaeyjar,63.4427,-20.2734,41.72,84,100,16.91,IS,2021-01-16 02:05:11
275,Dolinsk,47.35,142.8,10.4,85,75,20.13,RU,2021-01-16 02:05:11
276,Mehamn,71.0357,27.8492,36.81,81,94,21.39,NO,2021-01-16 02:05:12
277,Atherton,53.5237,-2.4935,37.99,82,100,8.99,GB,2021-01-16 02:01:14
278,Aktas,49.7789,72.9608,15.8,48,0,29.08,KZ,2021-01-16 02:05:12
