City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
222,Lebu,-37.6167,-73.65,56.91,86,0,19.44,CL,2021-01-18 02:59:06
223,Ojinaga,29.5667,-104.4167,53.6,24,1,10.36,MX,2021-01-18 02:59:07
224,Sassandra,4.95,-6.0833,76.91,88,13,3.49,CI,2021-01-18 02:59:07
225,Lokosovo,61.1333,74.8167,-8.46,89,99,12.68,RU,2021-01-18 02:59:07
226,Melilla,35.2937,-2.9383,50.0,71,0,4.61,ES,2021-01-18 02:59:07
227,Port Elizabeth,-33.918,25.5701,66.2,82,75,3.44,ZA,2021-01-18 02:50:32
228,Solnechnyy,50.7214,136.6319,-7.89,84,83,3.47,RU,2021-01-18 02:52:11
229,Tasiilaq,65.6145,-37.6368,23.0,63,1,4.61,GL,2021-01-18 02:51:43
230,Mount Isa,-20.7333,139.5,95.0,17,37,10.36,AU,2021-01-18 02:52:01
231,Savalou,7.9281,1.9756,74.53,86,0,2.64,BJ,2021-01-18 02:59:09
232,Rawson,-43.3002,-65.1023,70.63,43,27,13.98,AR,2021-01-18 02:59:09
233,Bhinmal,25.0,72.25,64.72,47,0,0.45,IN,2021-01-18 02:59:09
234,Pafos,34.7667,32.4167,51.8,66,75,19.57,CY,2021-01-18 02:59:10
235,San Pedro De Cajas,-11.2511,-75.8617,43.05,84,100,2.55,PE,2021-01-18 02:59:10
236,Port Hawkesbury,45.6169,-61.3485,39.0,87,90,9.22,CA,2021-01-18 02:59:10
237,Kharitonovo,61.4009,47.4978,2.53,93,100,5.7,RU,2021-01-18 02:59:10
238,Mar Del Plata,-38.0023,-57.5575,61.0,77,0,6.91,AR,2021-01-18 02:47:30
239,Castro,-24.7911,-50.0119,65.07,96,100,7.54,BR,2021-01-18 02:51:30
240,Selje,62.0459,5.351,39.99,81,27,10.74,NO,2021-01-18 02:59:11
241,Mahebourg,-20.4081,57.7,78.8,83,75,11.5,MU,2021-01-18 02:59:11
242,Trat,12.5,102.5,81.0,60,0,16.11,TH,2021-01-18 02:59:11
243,Touros,-5.1989,-35.4608,77.0,78,20,5.75,BR,2021-01-18 02:51:51
244,Gari,59.4307,62.3497,-11.49,88,0,5.3,RU,2021-01-18 02:59:12
245,Nizhneudinsk,54.9076,99.0276,14.49,89,4,3.44,RU,2021-01-18 02:59:12
246,Neepawa,50.2289,-99.4664,12.2,85,90,14.97,CA,2021-01-18 02:59:12
247,Kuytun,54.3419,101.5036,1.36,94,70,4.63,RU,2021-01-18 02:59:13
248,Ulaangom,49.9811,92.0667,-17.81,84,99,1.25,MN,2021-01-18 02:59:13
249,Sioux Lookout,50.1001,-91.917,14.0,92,90,3.78,CA,2021-01-18 02:52:06
250,Tiznit,29.5833,-9.5,51.46,46,0,1.45,MA,2021-01-18 02:53:40
251,Huejuquilla El Alto,22.6,-103.8667,54.45,36,0,5.39,MX,2021-01-18 02:52:04
252,Longyearbyen,78.2186,15.6401,17.6,67,75,29.93,SJ,2021-01-18 02:50:37
253,Buin,-33.7333,-70.75,73.4,35,0,6.91,CL,2021-01-18 02:59:14
254,Gemena,3.25,19.7667,66.13,95,98,1.23,CD,2021-01-18 02:59:14
255,San Antonio,29.4241,-98.4936,57.99,58,1,5.55,US,2021-01-18 02:55:05
256,Cayenne,4.9333,-52.3333,78.8,89,75,9.22,GF,2021-01-18 02:52:40
257,Tsogni,-2.7942,10.0988,76.08,87,100,4.36,GA,2021-01-18 02:59:15
258,Iqaluit,63.7506,-68.5145,-14.01,64,1,4.65,CA,2021-01-18 02:50:33
259,Meiktila,20.8667,95.8667,72.12,46,0,2.77,MM,2021-01-18 02:59:16
260,Taoudenni,22.6783,-3.9836,54.23,39,80,15.32,ML,2021-01-18 02:51:39
261,Lopatino,52.6195,45.8118,-7.17,88,100,1.7,RU,2021-01-18 02:59:17
262,Pilar,-9.5972,-35.9567,75.2,83,0,3.44,BR,2021-01-18 02:59:17
263,Sungaipenuh,-2.0833,101.3833,68.79,90,100,2.19,ID,2021-01-18 02:59:17
264,Finote Selam,10.7,37.2667,55.89,48,80,3.42,ET,2021-01-18 02:59:18
265,Fortuna,40.5982,-124.1573,52.0,100,20,6.91,US,2021-01-18 02:51:18
266,Zhigansk,66.7697,123.3711,-48.3,77,54,4.63,RU,2021-01-18 02:52:40
267,Maiduguri,11.8464,13.1603,65.71,27,8,8.25,NG,2021-01-18 02:59:18
268,Inirida,3.8653,-67.9239,73.87,95,77,2.08,CO,2021-01-18 02:53:01
269,Veraval,20.9,70.3667,67.44,51,6,8.97,IN,2021-01-18 02:59:19
270,Esperance,-33.8667,121.9,75.2,43,0,10.36,AU,2021-01-18 02:51:19
271,Tabou,4.423,-7.3528,77.88,85,15,5.84,CI,2021-01-18 02:59:19
272,Loandjili,-4.7561,11.8578,77.54,84,87,5.06,CG,2021-01-18 02:59:20
273,Port Hueneme,34.1478,-119.1951,64.4,52,1,0.94,US,2021-01-18 02:59:20
274,Nouadhibou,20.931,-17.0347,64.63,43,0,20.07,MR,2021-01-18 02:52:38
275,Viedma,-40.8135,-62.9967,63.84,49,0,9.95,AR,2021-01-18 02:51:39
276,Luderitz,-26.6481,15.1594,62.69,82,0,8.66,NA,2021-01-18 02:51:45
277,Joao Pinheiro,-17.7425,-46.1725,67.3,92,100,4.05,BR,2021-01-18 02:59:21
278,Kollam,8.8833,76.6,78.8,94,20,11.21,IN,2021-01-18 02:58:57
279,Hasaki,35.7333,140.8333,39.2,70,75,5.75,JP,2021-01-18 02:52:10
280,Abu Dhabi,24.4667,54.3667,62.6,48,0,1.14,AE,2021-01-18 02:56:04
281,Puerto Escondido,15.85,-97.0667,77.0,73,40,3.13,MX,2021-01-18 02:59:22
282,Wanning,18.8003,110.3967,62.91,60,11,14.09,CN,2021-01-18 02:59:22
283,Sanford,28.8006,-81.2731,54.0,71,1,4.61,US,2021-01-18 02:59:22
284,Nizhniy Bestyakh,61.9594,129.9086,-58.0,51,90,2.77,RU,2021-01-18 02:59:23
285,Korla,41.7597,86.1469,18.0,80,36,2.53,CN,2021-01-18 02:59:23
286,Port-Gentil,-0.7193,8.7815,79.77,82,77,12.46,GA,2021-01-18 02:52:14
287,Umm Lajj,25.0213,37.2685,65.86,47,78,10.29,SA,2021-01-18 02:53:14
288,Nishihara,26.1842,127.7558,60.8,41,75,9.22,JP,2021-01-18 02:51:27
289,Ilheus,-14.7889,-39.0494,73.71,88,11,5.86,BR,2021-01-18 02:59:24
290,Mayumba,-3.432,10.6554,77.41,83,100,4.5,GA,2021-01-18 02:59:24
291,Baherden,38.4362,57.4316,45.43,57,1,3.18,TM,2021-01-18 02:52:16
292,Faya,18.3851,42.4509,51.8,93,0,2.77,SA,2021-01-18 02:51:47
293,Wyoming,43.0002,-107.5009,33.01,69,68,7.0,US,2021-01-18 02:59:25
294,Andenes,69.3143,16.1194,32.0,100,99,3.44,NO,2021-01-18 02:59:25
295,Marrakesh,31.6315,-8.0083,42.8,75,0,1.14,MA,2021-01-18 02:59:26
296,Flowing Wells,32.294,-111.0098,61.0,12,1,2.8,US,2021-01-18 02:59:26
297,Surgut,61.25,73.4167,-16.6,76,40,11.18,RU,2021-01-18 02:59:26
298,Noumea,-22.2763,166.4572,86.0,74,90,8.05,NC,2021-01-18 02:52:53
299,Benguela,-12.5763,13.4055,72.61,79,100,2.19,AO,2021-01-18 02:59:27
300,Dumas,35.8656,-101.9732,30.2,55,1,10.36,US,2021-01-18 02:59:27
301,Awjilah,29.1081,21.2869,47.39,85,0,6.62,LY,2021-01-18 02:59:27
302,Katobu,-4.9408,122.5276,80.82,80,100,4.79,ID,2021-01-18 02:59:28
303,Sarangani,5.4033,125.4636,78.08,84,100,9.84,PH,2021-01-18 02:59:28
304,Imbituba,-28.24,-48.6703,77.0,94,40,4.61,BR,2021-01-18 02:59:28
305,Qingdao,36.0986,120.3719,37.4,35,0,4.47,CN,2021-01-18 02:59:29
306,Akdepe,42.0551,59.3788,26.6,80,98,6.91,TM,2021-01-18 02:59:29
307,Pisco,-13.7,-76.2167,68.0,88,0,14.97,PE,2021-01-18 02:51:24
308,Bagan,54.1001,77.6646,9.73,94,16,13.29,RU,2021-01-18 02:59:29
309,San Quintin,30.4833,-115.95,63.21,50,0,1.97,MX,2021-01-18 02:52:44
310,Labuhan,-6.8844,112.2051,78.53,85,99,7.81,ID,2021-01-18 02:59:30
311,Nemuro,43.3236,145.575,19.4,79,40,8.05,JP,2021-01-18 02:58:00
312,Ahome,25.9167,-109.1833,62.6,63,1,4.61,MX,2021-01-18 02:59:30
313,Magnitogorsk,53.4186,59.0472,-4.0,84,40,4.47,RU,2021-01-18 02:59:31
314,Puerto Maldonado,-12.6,-69.1833,73.4,96,66,0.94,PE,2021-01-18 02:59:31
315,Husavik,66.0449,-17.3389,32.0,100,90,2.3,IS,2021-01-18 02:51:08
316,General Jose Eduvigis Diaz,-27.1667,-58.4167,71.01,67,0,1.99,PY,2021-01-18 02:59:32
317,Nanortalik,60.1432,-45.2371,27.03,91,100,5.1,GL,2021-01-18 02:51:37
318,Olinda,-8.0089,-34.8553,78.8,69,20,9.22,BR,2021-01-18 02:52:23
319,Kalga,50.9251,118.898,-17.73,76,0,2.71,RU,2021-01-18 02:59:32
320,Yerofey Pavlovich,53.9667,121.9667,-18.08,73,0,3.38,RU,2021-01-18 02:50:48
321,Auki,-8.7676,160.7034,85.48,70,10,5.32,SB,2021-01-18 02:59:33
322,Souillac,-20.5167,57.5167,78.8,83,75,11.5,MU,2021-01-18 02:59:33
323,Winnemucca,40.973,-117.7357,41.0,65,1,5.75,US,2021-01-18 02:59:33
324,Dinard,48.6314,-2.0614,39.0,93,0,6.91,FR,2021-01-18 02:59:34
325,Clyde River,70.4692,-68.5914,5.0,92,90,25.32,CA,2021-01-18 02:59:34
326,Yabelo,4.8833,38.0833,59.61,49,73,8.66,ET,2021-01-18 02:59:34
327,Lahaina,20.8783,-156.6825,73.4,88,90,6.91,US,2021-01-18 02:48:41
328,Bowen,-20.0167,148.2333,80.6,78,90,16.11,AU,2021-01-18 02:53:11
329,Port Hardy,50.6996,-127.4199,46.4,100,40,2.3,CA,2021-01-18 02:52:29
330,Ende,-8.8432,121.6623,84.02,73,79,5.79,ID,2021-01-18 02:59:35
331,Along,28.1667,94.7667,64.72,46,0,1.07,IN,2021-01-18 02:59:36
332,Leshukonskoye,64.8989,45.7622,-10.08,90,42,3.69,RU,2021-01-18 02:59:36
333,Kolokani,13.5728,-8.0339,64.45,24,87,12.21,ML,2021-01-18 02:59:36
334,Nikolayevsk-Na-Amure,53.1406,140.73,-15.16,83,97,3.91,RU,2021-01-18 02:57:02
335,Creel,27.75,-107.6333,42.12,59,0,1.7,MX,2021-01-18 02:59:37
336,Saint George,37.1041,-113.5841,48.99,29,1,9.22,US,2021-01-18 02:50:21
337,Ruwi,23.5996,58.5507,60.8,63,0,3.44,OM,2021-01-18 02:59:38
338,Pahrump,36.2083,-115.9839,54.0,22,0,1.01,US,2021-01-18 02:59:38
339,Leningradskiy,69.3833,178.4167,-26.1,83,63,7.94,RU,2021-01-18 02:50:47
340,Laguna De Perlas,12.3429,-83.6712,76.08,89,64,7.81,NI,2021-01-18 02:59:39
341,Erice,38.037,12.5865,53.6,76,75,19.57,IT,2021-01-18 02:59:39
342,Acajutla,13.5928,-89.8275,78.17,67,26,7.72,SV,2021-01-18 02:50:05
343,Killarney,52.05,-9.5167,40.91,83,100,3.8,IE,2021-01-18 02:59:39
344,Kavaratti,10.5669,72.642,82.0,75,0,9.51,IN,2021-01-18 02:52:01
345,Saint-Augustin,51.226,-58.6502,35.69,91,100,12.66,CA,2021-01-18 02:59:40
346,Boulder City,35.9786,-114.8325,60.8,24,1,3.44,US,2021-01-18 02:59:40
347,Itarema,-2.9248,-39.9167,79.2,79,100,10.89,BR,2021-01-18 02:50:38
348,Aden,12.7794,45.0367,74.86,70,100,3.15,YE,2021-01-18 02:46:45
349,Axim,4.8699,-2.2405,78.37,84,0,5.7,GH,2021-01-18 02:51:16
350,Mirnyy,62.5353,113.9611,-37.01,81,100,3.27,RU,2021-01-18 02:59:41
351,Katsuura,35.1333,140.3,46.99,65,75,8.05,JP,2021-01-18 02:52:27
352,Kaeo,-35.1,173.7833,78.01,47,2,7.0,NZ,2021-01-18 02:59:42
353,Pangkalanbuun,-2.6833,111.6167,83.97,67,87,5.06,ID,2021-01-18 02:59:42
354,Skjervoy,70.0311,20.9714,36.1,91,100,16.44,NO,2021-01-18 02:59:42
355,Uglovskoye,51.3557,80.1942,14.18,93,68,10.89,RU,2021-01-18 02:59:43
356,Narsaq,60.9167,-46.05,23.0,54,75,2.3,GL,2021-01-18 02:50:57
357,Saint-Junien,45.8833,0.9,37.4,87,90,4.61,FR,2021-01-18 02:59:43
358,Okhotsk,59.3833,143.3,-16.74,75,93,19.98,RU,2021-01-18 02:59:44
359,Abonnema,4.7084,6.7931,77.0,94,20,3.62,NG,2021-01-18 02:59:44
360,Verkhnevilyuysk,63.4453,120.3167,-34.08,82,100,3.36,RU,2021-01-18 02:59:44
361,Porto Belo,-27.1578,-48.5531,80.6,89,40,3.44,BR,2021-01-18 02:59:44
362,Machali,-34.1833,-70.6667,61.56,40,0,1.81,CL,2021-01-18 02:59:45
363,Normandin,48.8333,-72.5321,26.6,86,100,16.11,CA,2021-01-18 02:59:45
364,Qianan,44.9932,124.0581,-5.12,85,0,10.71,CN,2021-01-18 02:59:45
365,Khandyga,62.6667,135.6,-48.69,76,58,0.54,RU,2021-01-18 02:53:33
366,Half Moon Bay,37.4636,-122.4286,61.0,82,1,8.63,US,2021-01-18 02:59:46
367,Gunjur,13.2019,-16.7339,66.2,48,91,2.3,GM,2021-01-18 02:52:12
368,Bandiagara,14.3501,-3.6104,68.43,20,36,11.65,ML,2021-01-18 02:59:46
369,Roald,62.5833,6.1333,39.2,65,20,5.75,NO,2021-01-18 02:59:47
370,Amapa,1.0,-52.0,71.06,98,100,2.3,BR,2021-01-18 02:53:13
371,Flin Flon,54.7682,-101.865,-4.99,91,96,4.79,CA,2021-01-18 02:51:27
372,Sinnamary,5.3833,-52.95,77.79,86,82,11.52,GF,2021-01-18 02:59:47
373,Scarborough,54.2797,-0.4044,42.01,88,100,4.0,GB,2021-01-18 02:59:48
374,Talcahuano,-36.7167,-73.1167,62.6,72,0,9.22,CL,2021-01-18 02:50:16
375,Sibolga,1.7427,98.7792,85.1,62,94,2.42,ID,2021-01-18 02:53:29
376,Makakilo City,21.3469,-158.0858,80.6,65,1,6.91,US,2021-01-18 02:59:48
377,Teguldet,57.3064,88.1667,18.0,96,100,14.43,RU,2021-01-18 02:59:49
378,Myitkyina,25.3833,97.4,67.57,50,38,1.28,MM,2021-01-18 02:59:49
379,Tete,-16.1564,33.5867,77.0,94,75,3.44,MZ,2021-01-18 02:59:49
380,North Myrtle Beach,33.816,-78.68,46.99,57,1,5.75,US,2021-01-18 02:56:05
381,Peruibe,-24.32,-46.9983,76.89,84,100,5.12,BR,2021-01-18 02:59:50
382,Kemi,65.8596,24.8228,5.0,85,90,3.44,FI,2021-01-18 02:59:50
383,Peniche,39.3558,-9.3811,46.99,60,0,7.0,PT,2021-01-18 02:52:22
384,Tilichiki,60.4667,166.1,-13.83,85,100,16.26,RU,2021-01-18 02:51:18
385,Pontianak,-0.0333,109.3333,80.6,83,40,8.05,ID,2021-01-18 02:59:51
386,Sterling Heights,42.5803,-83.0302,33.8,93,90,3.33,US,2021-01-18 02:59:19
387,Ebnat-Kappel,47.262,9.1247,34.0,90,100,2.82,CH,2021-01-18 02:59:51
388,Mae Hong Son,19.3003,97.9685,66.2,82,40,0.63,TH,2021-01-18 02:59:52
389,Manali,13.1667,80.2667,75.2,83,40,2.3,IN,2021-01-18 02:59:52
390,Chernyshevskiy,63.0128,112.4714,-40.09,82,100,2.64,RU,2021-01-18 02:59:52
391,Saurimo,-9.6608,20.3916,63.82,96,89,2.51,AO,2021-01-18 02:59:52
392,Quatre Cocos,-20.2078,57.7625,81.0,83,75,11.5,MU,2021-01-18 02:48:03
393,Isangel,-19.55,169.2667,87.8,74,75,5.75,VU,2021-01-18 02:51:35
394,Khash,28.2211,61.2158,42.57,74,0,2.44,IR,2021-01-18 02:59:53
395,Banamba,13.55,-7.45,62.15,25,87,9.55,ML,2021-01-18 02:59:53
396,Olafsvik,64.8945,-23.7142,34.56,92,99,12.53,IS,2021-01-18 02:59:54
397,Gat,31.61,34.7642,52.0,100,57,3.0,IL,2021-01-18 02:53:02
398,Griffith,41.5284,-87.4237,30.2,100,90,5.75,US,2021-01-18 02:59:54
399,Pacific Grove,36.6177,-121.9166,60.8,59,1,3.71,US,2021-01-18 02:51:05
400,Raudeberg,61.9875,5.1352,39.99,81,51,16.75,NO,2021-01-18 02:59:55
401,Haines Junction,60.7522,-137.5108,39.2,56,14,8.05,CA,2021-01-18 02:59:55
402,Nipawin,53.3668,-104.0009,3.2,85,90,11.5,CA,2021-01-18 02:59:55
403,Lerwick,60.1545,-1.1494,42.8,70,40,25.32,GB,2021-01-18 02:59:55
404,Rovaniemi,66.5,25.7167,8.6,92,90,6.91,FI,2021-01-18 02:59:56
405,Bilibino,68.0546,166.4372,-26.73,82,94,1.79,RU,2021-01-18 02:51:01
406,Helena,46.5927,-112.0361,39.2,48,1,19.57,US,2021-01-18 02:58:10
407,Port Lincoln,-34.7333,135.8667,65.8,65,99,10.92,AU,2021-01-18 02:59:57
408,Male,4.1748,73.5089,82.4,83,40,6.91,MV,2021-01-18 02:50:03
409,Avera,33.194,-82.5271,37.99,81,1,8.32,US,2021-01-18 02:52:25
410,Chitipa,-9.7024,33.2697,61.56,94,100,2.28,MW,2021-01-18 02:59:58
411,Anderson,34.5334,-82.6499,42.8,56,90,8.05,US,2021-01-18 02:59:58
412,Celestun,20.8667,-90.4,67.86,68,100,10.69,MX,2021-01-18 02:59:59
413,Yaan,7.3833,8.5667,72.43,78,2,5.44,NG,2021-01-18 02:59:59
414,Ponta Delgada,37.7333,-25.6667,61.0,94,40,21.85,PT,2021-01-18 02:59:59
415,Sao Joao Evangelista,-18.5478,-42.7633,63.32,96,0,4.0,BR,2021-01-18 02:59:59
416,Yarim,14.298,44.3779,43.57,54,96,2.57,YE,2021-01-18 02:51:17
417,Vila Franca Do Campo,37.7167,-25.4333,61.0,94,40,21.85,PT,2021-01-18 02:51:08
418,Newport,51.5877,-2.9984,42.01,95,72,1.01,GB,2021-01-18 02:57:15
419,Comodoro Rivadavia,-45.8667,-67.5,75.2,35,0,25.32,AR,2021-01-18 02:49:53
420,Miri,4.4148,114.0089,78.8,89,40,4.61,MY,2021-01-18 03:00:01
421,Hoa Binh,20.8133,105.3383,60.8,36,0,6.91,VN,2021-01-18 03:00:01
422,Beringovskiy,63.05,179.3167,-14.91,87,3,9.8,RU,2021-01-18 03:00:02
423,Voskresenskoye,56.8381,45.4317,-14.22,89,37,3.13,RU,2021-01-18 03:00:05
424,Fakel,57.6325,53.0252,-14.1,88,24,2.35,RU,2021-01-18 03:00:06
425,Pombas,17.1503,-25.0201,69.8,73,20,19.57,CV,2021-01-18 03:00:07
426,La Ronge,55.1001,-105.2842,3.2,78,94,5.75,CA,2021-01-18 03:00:10
427,Karaman,37.0833,33.25,22.73,95,83,5.03,TR,2021-01-18 03:00:11
428,Gizo,-8.103,156.8419,85.6,72,14,10.63,SB,2021-01-18 03:00:14
429,Palu,-0.8917,119.8707,88.36,48,100,3.76,ID,2021-01-18 02:52:54
430,Egvekinot,66.3167,-179.1667,-19.75,83,90,10.65,RU,2021-01-18 02:50:43
431,Daur,26.4583,68.3192,42.8,87,0,4.61,PK,2021-01-18 03:00:15
432,Inta,66.0317,60.1659,-19.35,88,100,10.54,RU,2021-01-18 03:00:16
433,Varzob,38.7737,68.8178,39.2,56,40,6.31,TJ,2021-01-18 03:00:19
434,Cascais,38.6979,-9.4215,48.99,67,0,5.12,PT,2021-01-18 03:00:19
435,Awbari,26.5921,12.7805,38.68,74,3,2.59,LY,2021-01-18 03:00:20
436,Tergnier,49.6561,3.3011,36.0,100,40,3.44,FR,2021-01-18 03:00:21
437,Voh,-20.9667,164.7,84.92,80,39,6.51,NC,2021-01-18 03:00:21
438,Montepuez,-13.1256,38.9997,69.76,99,68,3.22,MZ,2021-01-18 02:59:11
439,Taungdwingyi,20.0167,95.55,73.69,49,0,2.64,MM,2021-01-18 03:00:22
440,Ust-Koksa,50.2696,85.6108,11.75,78,66,0.89,RU,2021-01-18 03:00:23
441,Tall Kayf,37.0833,41.0667,45.18,91,99,5.82,TR,2021-01-18 03:00:23
442,Yashkino,55.8736,85.4265,19.99,79,90,17.9,RU,2021-01-18 03:00:24
443,Miramar,25.9873,-80.2323,63.0,63,1,3.62,US,2021-01-18 02:51:24
444,Praia,14.9215,-23.5087,69.8,78,8,17.27,CV,2021-01-18 03:00:24
445,Margate,51.3813,1.3862,37.99,82,0,1.99,GB,2021-01-18 03:00:24
446,Berlevag,70.8578,29.0864,34.07,88,100,17.69,NO,2021-01-18 02:50:39
447,Camapua,-19.5314,-54.0439,69.82,96,100,3.98,BR,2021-01-18 03:00:25
448,Uvat,59.1433,68.8953,-9.81,90,100,8.59,RU,2021-01-18 03:00:25
449,Santo Domingo,18.5001,-69.9886,75.0,94,40,6.91,DO,2021-01-18 02:56:37
450,Saint-Pierre,-21.3393,55.4781,78.8,65,0,3.44,RE,2021-01-18 03:00:26
451,Virginia Beach,36.8529,-75.978,41.0,60,75,12.86,US,2021-01-18 02:58:46
452,Sahuaripa,29.05,-109.2333,60.17,33,0,3.83,MX,2021-01-18 03:00:26
453,Sakakah,29.9697,40.2064,44.6,57,0,6.91,SA,2021-01-18 03:00:27
454,Xai-Xai,-25.0519,33.6442,76.06,83,79,13.71,MZ,2021-01-18 03:00:27
455,Hilchenbach,50.9833,8.1,36.0,96,100,4.0,DE,2021-01-18 03:00:28
456,Aginskoye,51.1,114.53,-14.28,71,0,3.11,RU,2021-01-18 03:00:28
457,Vostok,46.4856,135.8833,2.55,85,100,0.83,RU,2021-01-18 02:53:19
458,Gaoua,10.2992,-3.2508,67.14,23,0,5.3,BF,2021-01-18 03:00:29
459,Chara,56.9064,118.2631,-32.4,65,25,0.4,RU,2021-01-18 02:51:32
460,Kampot,10.6167,104.1833,78.8,47,0,18.41,KH,2021-01-18 03:00:30
461,De Aar,-30.6497,24.0123,67.5,52,0,10.58,ZA,2021-01-18 03:00:30
462,Pedra,-8.4969,-36.9408,67.66,84,100,6.67,BR,2021-01-18 03:00:31
463,Kaka,37.3482,59.6143,44.92,57,0,1.99,TM,2021-01-18 02:52:15
464,Tateyama,34.9833,139.8667,48.2,66,20,3.44,JP,2021-01-18 03:00:32
465,Shimoda,34.6667,138.95,48.2,66,20,3.44,JP,2021-01-18 02:53:32
466,Balakhta,55.38,91.6,11.14,94,100,4.29,RU,2021-01-18 03:00:32
467,Yar-Sale,66.8333,70.8333,-13.13,88,100,17.05,RU,2021-01-18 02:47:50
468,Nioro,13.35,-15.75,70.59,18,92,9.44,GM,2021-01-18 03:00:33
469,Plettenberg Bay,-34.0527,23.3716,64.18,88,20,5.5,ZA,2021-01-18 03:00:33
470,Halifax,44.6453,-63.5724,39.2,81,99,21.85,CA,2021-01-18 02:51:49
471,Ilhabela,-23.7781,-45.3581,77.95,78,100,4.32,BR,2021-01-18 03:00:34
472,Namie,37.4833,141.0,39.0,54,100,6.15,JP,2021-01-18 03:00:34
473,Nizhniy Kuranakh,58.8353,125.4869,-38.61,76,73,1.43,RU,2021-01-18 03:00:34
474,Powell,40.1578,-83.0752,32.0,86,90,12.66,US,2021-01-18 03:00:35
475,Iskilip,40.7353,34.4739,25.48,96,100,2.55,TR,2021-01-18 03:00:36
476,Ilulissat,69.2167,-51.1,17.6,79,75,10.36,GL,2021-01-18 02:53:24
477,Coahuayana,18.7333,-103.6833,71.85,89,52,2.66,MX,2021-01-18 02:50:45
478,Tautira,-17.7333,-149.15,86.0,66,40,14.97,PF,2021-01-18 02:51:51
479,Porto Novo,6.4965,2.6036,80.6,89,20,6.91,BJ,2021-01-18 03:00:37
480,Severo-Kurilsk,50.6789,156.125,23.14,89,96,38.41,RU,2021-01-18 02:50:50
481,Chon Daen,16.1895,100.8596,80.01,49,57,6.91,TH,2021-01-18 03:00:37
482,Great Yarmouth,52.6083,1.7305,37.4,87,57,12.66,GB,2021-01-18 03:00:38
483,Russell,32.3502,-85.1999,42.8,80,1,5.75,US,2021-01-18 03:00:10
484,Boa Vista,2.8197,-60.6733,82.4,65,90,11.5,BR,2021-01-18 02:58:42
485,Calabar,4.9517,8.322,77.99,85,72,1.77,NG,2021-01-18 03:00:39
486,Lata,40.1629,-8.3327,46.99,83,84,3.04,PT,2021-01-18 02:53:34
487,Gazli,40.1333,63.45,43.21,61,92,11.65,UZ,2021-01-18 03:00:39
488,Maturin,9.75,-63.1767,68.45,96,100,4.34,VE,2021-01-18 03:00:40
489,Sur,22.5667,59.5289,67.01,59,0,2.73,OM,2021-01-18 02:50:47
490,Merrill,45.1805,-89.6835,24.8,93,90,4.61,US,2021-01-18 02:57:26
491,Grand Gaube,-20.0064,57.6608,81.0,74,64,8.99,MU,2021-01-18 02:51:41
492,La Union,-5.4,-80.75,75.88,65,95,12.64,PE,2021-01-18 03:00:42
493,La Crosse,43.8014,-91.2396,28.4,74,90,5.75,US,2021-01-18 03:00:42
494,Semporna,4.4818,118.6112,82.4,74,20,3.44,MY,2021-01-18 03:00:42
495,Kinablangan,7.6947,126.5503,74.77,92,100,8.7,PH,2021-01-18 03:00:43
496,Cody,44.5263,-109.0565,35.6,55,90,8.05,US,2021-01-18 03:00:37
497,Wilmington,34.2257,-77.9447,44.6,57,1,8.05,US,2021-01-18 02:57:55
498,Cap Malheureux,-19.9842,57.6142,81.0,75,64,10.0,MU,2021-01-18 03:00:44
499,Metlaltoyuca,20.7333,-97.85,61.23,92,64,4.79,MX,2021-01-18 03:00:45
500,Hurricane,37.1753,-113.2899,48.99,29,1,4.97,US,2021-01-18 03:00:46
501,Jiutai,44.1525,125.8328,-4.0,65,20,8.95,CN,2021-01-18 03:00:46
502,Fort Nelson,58.8053,-122.7002,17.6,93,40,3.71,CA,2021-01-18 03:00:13
503,Sao Joao Da Barra,-21.6403,-41.0511,75.65,84,1,16.64,BR,2021-01-18 02:49:09
504,Dongsheng,39.8161,109.9776,22.14,62,0,7.05,CN,2021-01-18 03:00:47
505,Dangriga,16.9692,-88.2321,70.0,77,100,4.0,BZ,2021-01-18 03:00:47
506,Chimbote,-9.0853,-78.5783,69.94,83,100,5.95,PE,2021-01-18 02:55:55
507,Okha,53.5739,142.9478,-15.39,85,11,16.24,RU,2021-01-18 03:00:47
508,Zimovniki,47.1483,42.4633,18.37,97,100,10.69,RU,2021-01-18 03:00:48
509,Matara,5.9485,80.5353,78.48,81,97,4.94,LK,2021-01-18 02:52:10
510,Buraydah,26.326,43.975,50.0,71,0,5.75,SA,2021-01-18 02:47:40
511,Victoria,22.2855,114.1577,60.01,47,0,1.01,HK,2021-01-18 02:56:09
512,Emerald,-23.5333,148.1667,91.4,43,35,13.8,AU,2021-01-18 03:00:49
513,Warmbad,-28.45,18.7333,71.55,32,0,5.7,NA,2021-01-18 03:00:49
514,Adrar,20.5022,-10.0711,57.85,32,100,14.94,MR,2021-01-18 03:00:50
515,Tahta,26.7693,31.5021,50.0,50,0,6.91,EG,2021-01-18 03:00:50
516,Tirano,46.2154,10.1679,34.0,58,17,9.08,IT,2021-01-18 03:00:50
517,Chapais,49.7834,-74.8492,10.4,85,90,9.22,CA,2021-01-18 03:00:51
518,Samarai,-10.6167,150.6667,86.67,69,76,13.76,PG,2021-01-18 03:00:51
